ProductId,WarehouseId,PhxWarehouseId,Inventory
10104658,69394,2000507,0
10104660,69392,2000505,0
10104660,69394,2000507,0
10104661,69394,2000507,0
10104661,69392,2000505,0
10104662,69392,2000505,0
10104662,69394,2000507,0
10104663,69400,2000511,0
10104664,69400,2000511,0
10104665,69400,2000511,0
10104666,69400,2000511,0
10104667,69400,2000511,0
10104668,69400,2000511,0
10104669,69400,2000511,0
10104670,69400,2000511,0
10104671,128081,2000819,0
10104672,69400,2000511,0
10104673,69392,2000505,0
10104674,69400,2000511,0
10104675,69400,2000511,0
10104676,69400,2000511,0
10104677,69400,2000511,0
10104678,69400,2000511,0
10104679,69400,2000511,0
10104680,69400,2000511,0
10104681,69392,2000505,0
10104682,69400,2000511,0
10104683,69400,2000511,0
10104684,69400,2000511,0
10104685,69400,2000511,0
10104686,69400,2000511,0
10104687,69400,2000511,0
10104688,69400,2000511,0
10104689,69400,2000511,0
10104690,69400,2000511,0
10104691,69392,2000505,0
10104691,69394,2000507,0
10104700,69400,2000511,0
10104701,69400,2000511,0
10104702,69400,2000511,0
10104703,69400,2000511,0
10104704,69400,2000511,0
10104705,69400,2000511,0
10104706,69400,2000511,0
10104707,69400,2000511,0
10104708,69400,2000511,0
10104709,69400,2000511,0
10104710,69400,2000511,0
10104711,69400,2000511,0
10104712,69400,2000511,0
10104713,69400,2000511,0
10104714,69400,2000511,0
10104715,69400,2000511,0
10104716,69400,2000511,0
10104717,69400,2000511,0
10104718,69400,2000511,0
10104719,69400,2000511,0
10104720,69400,2000511,0
10104721,69400,2000511,0
10104722,69400,2000511,0
10104723,69400,2000511,0
10104724,69400,2000511,0
10104725,69400,2000511,0
10104741,69400,2000511,0
10104742,69400,2000511,0
10104743,69400,2000511,0
10104744,69400,2000511,0
10104745,69400,2000511,0
10104746,69400,2000511,0
10104747,69400,2000511,0
10104748,69400,2000511,0
10104749,69400,2000511,0
10104750,69400,2000511,0
10104751,69400,2000511,0
10104752,69400,2000511,0
10104753,69400,2000511,0
10104754,69400,2000511,0
10104755,69400,2000511,0
10104756,69400,2000511,0
10104757,69400,2000511,0
10104758,69400,2000511,0
10104759,69400,2000511,0
10104760,69400,2000511,0
10104761,69400,2000511,0
10104762,69400,2000511,0
10104763,69400,2000511,0
10104764,69400,2000511,0
10104765,69400,2000511,0
10104766,69400,2000511,0
10104767,69400,2000511,0
10104768,69400,2000511,0
10104769,69400,2000511,0
10104770,69400,2000511,0
10104771,69400,2000511,0
10104772,69400,2000511,0
10104773,69400,2000511,0
10104774,69400,2000511,0
10104775,69400,2000511,0
10104776,69400,2000511,0
10104777,69400,2000511,0
10104778,69400,2000511,0
10104779,69400,2000511,0
10104780,69400,2000511,0
10104781,69400,2000511,0
10104782,69400,2000511,0
10104783,69400,2000511,0
10104784,69392,2000505,0
10104784,69400,2000511,0
10104784,69394,2000507,0
10104784,69422,2000514,0
10104784,128081,2000819,0
10104785,69400,2000511,0
10104786,69400,2000511,0
10104787,69394,2000507,0
10104787,69392,2000505,0
10104788,69392,2000505,0
10104788,69394,2000507,0
10104789,69394,2000507,0
10104789,69392,2000505,0
10104790,69392,2000505,0
10104790,69394,2000507,0
10104791,69394,2000507,0
10104791,69392,2000505,0
10104793,69388,2000502,0
10104795,69388,2000502,0
10104796,69388,2000502,0
10104797,69388,2000502,0
10104798,69388,2000502,0
10104800,69388,2000502,0
10104801,69388,2000502,0
10104802,69388,2000502,0
10104804,69388,2000502,0
10104805,69388,2000502,0
10104806,69388,2000502,0
10104807,69388,2000502,0
10104808,69388,2000502,0
10104809,69388,2000502,0
10104823,69388,2000502,0
10104825,69388,2000502,0
10104827,69388,2000502,0
10104844,69388,2000502,0
10104847,69388,2000502,0
10104850,69388,2000502,0
10104853,69388,2000502,0
10104857,69388,2000502,0
10104861,69388,2000502,0
10104862,69388,2000502,0
10104865,69400,2000511,0
10104866,69400,2000511,0
10104867,69400,2000511,0
10104868,69400,2000511,0
10104869,69400,2000511,0
10104870,69400,2000511,0
10104871,69400,2000511,0
10104872,69400,2000511,0
10104873,69388,2000502,0
10104874,69388,2000502,0
10104880,69400,2000511,0
10104880,69392,2000505,0
10104880,69394,2000507,0
10104881,69392,2000505,0
10104881,69394,2000507,0
10104881,69400,2000511,0
10104881,128081,2000819,0
10104882,128081,2000819,0
10104882,69400,2000511,0
10104882,69392,2000505,0
10104882,69394,2000507,0
10104883,69392,2000505,0
10104883,69400,2000511,0
10104883,69422,2000514,0
10104883,128081,2000819,0
10104908,128081,2000819,0
10104910,69400,2000511,0
10104912,69400,2000511,0
10104914,69400,2000511,0
10104916,69400,2000511,0
10104918,69400,2000511,0
10104920,69400,2000511,0
10104922,69400,2000511,0
10104924,69400,2000511,0
10104926,69400,2000511,0
10104928,69400,2000511,0
10104930,69400,2000511,0
10104932,69400,2000511,0
10104934,69400,2000511,0
10104936,69400,2000511,0
10104938,69400,2000511,0
10104940,69400,2000511,0
10104942,69400,2000511,0
10104944,69400,2000511,0
10104946,69400,2000511,0
10104948,69400,2000511,0
10104950,69400,2000511,0
10104952,128081,2000819,0
10104954,69400,2000511,0
10104962,69392,2000505,0
10104962,69400,2000511,0
10104963,69394,2000507,0
10104963,69400,2000511,0
10104964,69392,2000505,0
10104964,69394,2000507,0
10104964,69400,2000511,0
10104969,69394,2000507,0
10104978,69388,2000502,0
10104979,69388,2000502,0
10104979,69400,2000511,0
10104979,69392,2000505,0
10104979,69394,2000507,0
10104980,69392,2000505,0
10104980,69394,2000507,0
10104980,69388,2000502,0
10104980,69400,2000511,0
10104980,69422,2000514,0
10104980,128081,2000819,0
10104981,69388,2000502,0
10104981,69394,2000507,0
10104982,69394,2000507,0
10104982,69388,2000502,0
10104983,69388,2000502,0
10104983,69400,2000511,0
10104983,69394,2000507,0
10104985,69392,2000505,0
10104985,69394,2000507,0
10104985,69400,2000511,0
10104985,69388,2000502,0
10104986,69400,2000511,0
10104986,69392,2000505,0
10104986,69394,2000507,0
10104987,69392,2000505,0
10104987,69394,2000507,0
10104987,69400,2000511,0
10104988,69400,2000511,0
10104988,69392,2000505,0
10104988,69394,2000507,0
10104989,69392,2000505,0
10104989,69394,2000507,0
10104989,69400,2000511,0
10104989,69388,2000502,0
10105016,69392,2000505,0
10105016,69400,2000511,0
10105016,69422,2000514,0
10105017,69392,2000505,0
10105017,69400,2000511,0
10105017,69422,2000514,0
10105017,69394,2000507,0
10105018,69422,2000514,0
10105019,69392,2000505,0
10105019,69400,2000511,0
10105019,69422,2000514,0
10105019,69394,2000507,0
10105209,69392,2000505,0
10105264,69394,2000507,0
10105264,69392,2000505,0
10105264,69400,2000511,0
10105264,128081,2000819,0
10105265,128081,2000819,0
10105265,69400,2000511,0
10105265,69422,2000514,0
10105265,69394,2000507,0
10105265,69392,2000505,0
10105266,69394,2000507,0
10105266,69392,2000505,0
10105266,69422,2000514,0
10105266,128081,2000819,0
10105267,128081,2000819,0
10105267,69400,2000511,0
10105267,69394,2000507,0
10105267,69392,2000505,0
10105268,69394,2000507,0
10105268,69392,2000505,0
10105268,69400,2000511,0
10105268,128081,2000819,0
10105269,128081,2000819,0
10105269,69422,2000514,0
10105269,69394,2000507,0
10105269,69392,2000505,0
10105320,69400,2000511,0
10105322,69400,2000511,0
10105324,69400,2000511,0
10105324,69392,2000505,0
10105324,69394,2000507,0
10105324,69422,2000514,0
10105324,128081,2000819,0
10105326,69394,2000507,0
10105326,69392,2000505,0
10105326,69400,2000511,0
10105326,69422,2000514,0
10105326,128081,2000819,0
10105327,128081,2000819,0
10105327,69400,2000511,0
10105327,69392,2000505,0
10105327,69394,2000507,0
10105328,69394,2000507,0
10105328,69392,2000505,0
10105328,69400,2000511,0
10105328,69422,2000514,0
10105328,128081,2000819,0
10105329,128081,2000819,0
10105329,69422,2000514,0
10105329,69400,2000511,0
10105329,69392,2000505,0
10105329,69394,2000507,0
10105335,69400,2000511,0
10105335,128081,2000819,0
10105335,69422,2000514,0
10105335,69394,2000507,0
10105335,69392,2000505,0
10105340,69392,2000505,0
10105340,69394,2000507,0
10105340,69400,2000511,0
10105346,69400,2000511,0
10105346,69394,2000507,0
10105347,69400,2000511,0
10105348,69400,2000511,0
10105348,69422,2000514,0
10105351,69400,2000511,0
10105351,69422,2000514,0
10105351,69392,2000505,0
10105351,69394,2000507,0
10105365,69392,2000505,0
10105367,69392,2000505,0
10105431,69392,2000505,0
10105433,69392,2000505,0
10105446,69400,2000511,0
10105446,128081,2000819,0
10105446,69392,2000505,0
10105446,69394,2000507,0
10105447,69394,2000507,0
10105447,69400,2000511,0
10105448,69422,2000514,0
10105448,69392,2000505,0
10105451,69392,2000505,0
10105451,69394,2000507,0
10105453,69422,2000514,0
10105453,69400,2000511,0
10105453,128081,2000819,0
10105454,69422,2000514,0
10105454,69400,2000511,0
10105454,69392,2000505,0
10105454,69394,2000507,0
10105455,69392,2000505,0
10105455,69394,2000507,0
10105455,69400,2000511,0
10105455,128081,2000819,0
10105463,69422,2000514,0
10105463,69392,2000505,0
10105463,69394,2000507,0
10105464,69392,2000505,0
10105464,69394,2000507,0
10105478,69392,2000505,0
10105480,69392,2000505,0
10105491,69392,2000505,0
10105493,69392,2000505,0
10105493,69394,2000507,0
10105497,69392,2000505,0
10105497,69394,2000507,0
10105498,128081,2000819,0
10105501,69392,2000505,0
10105501,69400,2000511,0
10105503,69400,2000511,0
10105503,69392,2000505,0
10105732,69392,2000505,0
10105735,69392,2000505,0
10105735,69400,2000511,0
10105736,69400,2000511,0
10105736,69392,2000505,0
10105738,69392,2000505,0
10105738,69400,2000511,0
10105750,69400,2000511,0
10105753,69400,2000511,0
10105753,69392,2000505,0
10105754,69392,2000505,0
10105754,69400,2000511,0
10105754,69394,2000507,0
10105754,69422,2000514,0
10105754,128081,2000819,0
10105844,69392,2000505,0
10105844,69400,2000511,0
10105845,69392,2000505,0
10105845,69400,2000511,0
10105845,69394,2000507,0
10105845,69422,2000514,0
10105845,128081,2000819,0
10105847,69394,2000507,0
10105848,69392,2000505,0
10105848,69400,2000511,0
10105852,69394,2000507,0
10105852,69392,2000505,0
10105853,69392,2000505,0
10105853,69394,2000507,0
10105853,69400,2000511,0
10105853,69422,2000514,0
10105853,128081,2000819,0
10105854,69394,2000507,0
10105854,69392,2000505,0
10105857,69400,2000511,0
10105858,69400,2000511,0
10105858,69392,2000505,0
10105858,69394,2000507,0
10105858,69422,2000514,0
10105858,128081,2000819,0
10106120,69394,2000507,0
10106120,69392,2000505,0
10106120,69400,2000511,0
10106122,69392,2000505,0
10106122,69394,2000507,0
10106134,69400,2000511,0
10106134,69392,2000505,0
10106136,69392,2000505,0
10106136,69400,2000511,0
10106136,128081,2000819,0
10106136,69394,2000507,0
10106136,69422,2000514,0
10106148,69394,2000507,0
10106148,69422,2000514,0
10106148,128081,2000819,0
10106148,69392,2000505,0
10106148,69400,2000511,0
10106150,69400,2000511,0
10106150,69392,2000505,0
10106150,69394,2000507,90
10106190,69392,2000505,0
10106190,69394,2000507,0
10106192,69392,2000505,0
10106192,69400,2000511,0
10106194,69400,2000511,0
10106194,69392,2000505,0
10106194,69394,2000507,0
10106198,69392,2000505,0
10106198,69400,2000511,0
10106198,69394,2000507,0
10106199,69392,2000505,0
10106199,69400,2000511,0
10106199,69394,2000507,0
10106200,69392,2000505,0
10106201,69392,2000505,0
10106201,69400,2000511,0
10106303,69392,2000505,0
10106303,69394,2000507,0
10106392,69392,2000505,0
10106392,69400,2000511,0
10106392,128081,2000819,0
10106393,128081,2000819,0
10106393,69392,2000505,0
10106393,69394,2000507,0
10106393,69400,2000511,0
10106394,69394,2000507,0
10106394,128081,2000819,0
10106418,128081,2000819,0
10106430,69400,2000511,0
10106457,69400,2000511,0
10106457,69394,2000507,0
10106457,69422,2000514,0
10106458,69422,2000514,0
10106458,69392,2000505,0
10106458,69400,2000511,0
10106459,69392,2000505,0
10106459,69400,2000511,0
10106459,69422,2000514,0
10106460,69422,2000514,0
10106460,69392,2000505,0
10106460,69394,2000507,0
10106461,128081,2000819,0
10106461,69394,2000507,0
10106461,69392,2000505,0
10106461,69400,2000511,0
10106461,69422,2000514,0
10106465,69400,2000511,0
10106465,69422,2000514,0
10106465,69394,2000507,0
10106465,69392,2000505,0
10106465,128081,2000819,0
10106469,128081,2000819,0
10106469,69394,2000507,0
10106469,69392,2000505,0
10106469,69400,2000511,0
10106469,69422,2000514,0
10106473,69400,2000511,0
10106473,69422,2000514,0
10106473,69394,2000507,0
10106473,69392,2000505,0
10106473,128081,2000819,0
10106477,128081,2000819,0
10106477,69394,2000507,0
10106477,69392,2000505,0
10106477,69400,2000511,0
10106477,69422,2000514,0
10106481,69400,2000511,0
10106481,69422,2000514,0
10106481,69394,2000507,0
10106481,69392,2000505,0
10106481,128081,2000819,0
10106485,128081,2000819,0
10106485,69394,2000507,0
10106485,69392,2000505,0
10106486,69394,2000507,0
10106486,69392,2000505,0
10106489,69394,2000507,0
10106489,69392,2000505,0
10106489,128081,2000819,0
10106489,69400,2000511,0
10106489,69422,2000514,0
10106490,69400,2000511,0
10106490,69422,2000514,0
10106490,128081,2000819,0
10106490,69394,2000507,0
10106490,69392,2000505,0
10106510,69394,2000507,0
10106514,69394,2000507,0
10106517,69394,2000507,0
10106517,69392,2000505,0
10106517,128081,2000819,0
10106517,69400,2000511,0
10106517,69422,2000514,0
10106518,69400,2000511,0
10106518,69422,2000514,0
10106518,128081,2000819,0
10106518,69394,2000507,0
10106518,69392,2000505,0
10106521,69394,2000507,0
10106521,69392,2000505,0
10106521,128081,2000819,0
10106521,69400,2000511,0
10106521,69422,2000514,0
10106522,69400,2000511,0
10106522,69422,2000514,0
10106522,128081,2000819,0
10106522,69394,2000507,0
10106522,69392,2000505,0
10106549,69394,2000507,0
10106549,69392,2000505,0
10106549,128081,2000819,0
10106549,69400,2000511,0
10106549,69422,2000514,0
10106550,69400,2000511,0
10106550,69422,2000514,0
10106550,128081,2000819,0
10106550,69394,2000507,0
10106550,69392,2000505,0
10106553,69394,2000507,0
10106553,69392,2000505,0
10106553,128081,2000819,0
10106553,69400,2000511,0
10106553,69422,2000514,0
10106554,69400,2000511,0
10106554,69422,2000514,0
10106554,128081,2000819,0
10106554,69394,2000507,0
10106554,69392,2000505,0
10106582,69392,2000505,0
10106585,69394,2000507,0
10106585,69392,2000505,0
10106585,128081,2000819,0
10106585,69400,2000511,0
10106585,69422,2000514,0
10106586,69400,2000511,0
10106586,69422,2000514,0
10106586,128081,2000819,0
10106586,69394,2000507,0
10106586,69392,2000505,0
10106589,69394,2000507,0
10106589,69392,2000505,0
10106589,128081,2000819,0
10106589,69400,2000511,0
10106589,69422,2000514,0
10106590,69400,2000511,0
10106590,69422,2000514,0
10106590,128081,2000819,0
10106590,69394,2000507,0
10106590,69392,2000505,0
10106621,69394,2000507,0
10106621,69392,2000505,0
10106621,128081,2000819,0
10106621,69400,2000511,0
10106621,69422,2000514,0
10106622,69400,2000511,0
10106622,69422,2000514,0
10106622,128081,2000819,0
10106622,69394,2000507,0
10106622,69392,2000505,0
10106625,69394,2000507,0
10106625,69392,2000505,0
10106625,128081,2000819,0
10106625,69400,2000511,0
10106625,69422,2000514,0
10106626,69400,2000511,0
10106626,69422,2000514,0
10106626,128081,2000819,0
10106626,69394,2000507,0
10106626,69392,2000505,0
10106666,69394,2000507,0
10106666,69392,2000505,0
10106666,128081,2000819,0
10106666,69400,2000511,0
10106666,69422,2000514,0
10106706,69400,2000511,0
10106706,69422,2000514,0
10106706,128081,2000819,0
10106706,69394,2000507,0
10106706,69392,2000505,0
10106708,69394,2000507,0
10106708,69392,2000505,0
10106708,128081,2000819,0
10106708,69400,2000511,0
10106708,69422,2000514,0
10106714,69400,2000511,0
10106714,69422,2000514,0
10106714,128081,2000819,0
10106714,69394,2000507,0
10106714,69392,2000505,0
10106718,69394,2000507,0
10106718,69392,2000505,0
10106718,128081,2000819,0
10106718,69400,2000511,0
10106718,69422,2000514,0
10106722,69400,2000511,0
10106722,69422,2000514,0
10106722,128081,2000819,0
10106722,69394,2000507,0
10106722,69392,2000505,0
10106726,69394,2000507,0
10106726,69392,2000505,0
10106726,128081,2000819,0
10106726,69400,2000511,0
10106726,69422,2000514,0
10106736,69394,2000507,0
10106737,69394,2000507,0
10106737,69400,2000511,0
10106738,69392,2000505,0
10106738,69394,2000507,0
10106738,69400,2000511,0
10106739,69392,2000505,0
10106739,69394,2000507,0
10106739,69400,2000511,0
10106742,69392,2000505,0
10107183,128081,2000819,0
10107183,69392,2000505,0
10107183,69394,2000507,0
10107183,69400,2000511,0
10107190,128081,2000819,0
10107190,69392,2000505,0
10107190,69394,2000507,0
10107190,69400,2000511,0
10107190,69422,2000514,0
10107222,69400,2000511,0
10107222,69422,2000514,0
10107223,69422,2000514,0
10107223,69400,2000511,0
10107224,69400,2000511,0
10107224,69422,2000514,0
10107225,69422,2000514,0
10107225,69400,2000511,0
10107226,69400,2000511,0
10107228,69400,2000511,0
10107228,69422,2000514,0
10107229,69422,2000514,0
10107229,69400,2000511,0
10107230,69400,2000511,0
10107230,69422,2000514,0
10107231,69422,2000514,0
10107231,69400,2000511,0
10107232,69400,2000511,0
10107234,69400,2000511,0
10107234,69422,2000514,0
10107235,69422,2000514,0
10107235,69400,2000511,0
10107236,69400,2000511,0
10107236,69422,2000514,0
10107237,69422,2000514,0
10107237,69400,2000511,0
10107238,69400,2000511,0
10107240,69400,2000511,0
10107240,69422,2000514,0
10107241,69422,2000514,0
10107241,69400,2000511,0
10107242,69400,2000511,0
10107242,69422,2000514,0
10107243,69422,2000514,0
10107243,69400,2000511,0
10107244,69400,2000511,0
10107246,69388,2000502,0
10107247,69388,2000502,0
10107248,69388,2000502,0
10107249,69388,2000502,0
10107250,69388,2000502,0
10107269,69392,2000505,0
10107269,69400,2000511,0
10107339,69394,2000507,0
10107340,69394,2000507,0
10107340,69392,2000505,0
10107341,69394,2000507,0
10107342,69394,2000507,0
10107343,69394,2000507,0
10107344,69394,2000507,0
10107346,69394,2000507,0
10107415,69392,2000505,0
10107417,69392,2000505,0
10107417,69400,2000511,0
10107419,69392,2000505,0
10107419,69400,2000511,0
10107421,128081,2000819,0
10107423,69392,2000505,0
10107423,69400,2000511,0
10107430,69392,2000505,0
10107430,69400,2000511,0
10107452,69400,2000511,0
10107452,69392,2000505,0
10107453,69392,2000505,0
10107453,69400,2000511,0
10107454,69392,2000505,0
10107454,69394,2000507,0
10107454,69400,2000511,0
10107455,69394,2000507,0
10107456,69394,2000507,0
10107456,69392,2000505,0
10107456,69400,2000511,0
10107457,69400,2000511,0
10107457,69392,2000505,0
10107457,69394,2000507,0
10107458,69394,2000507,0
10107458,69392,2000505,0
10107458,69400,2000511,0
10107459,69400,2000511,0
10107459,69392,2000505,0
10107459,69394,2000507,0
10107460,69394,2000507,0
10107461,69394,2000507,0
10107462,69394,2000507,0
10107463,69392,2000505,0
10107470,69392,2000505,0
10107470,69400,2000511,0
10107481,69400,2000511,0
10107481,69392,2000505,0
10107482,69392,2000505,0
10107482,69400,2000511,0
10107655,69388,2000502,0
10107760,69394,2000507,0
10107761,69394,2000507,0
10107761,69400,2000511,0
10107927,69394,2000507,0
10107930,69394,2000507,0
10107931,69394,2000507,0
10107960,69394,2000507,0
10107961,69392,2000505,0
10107961,69394,2000507,0
10107962,69392,2000505,0
10107962,69394,2000507,0
10107963,69392,2000505,0
10107963,69394,2000507,0
10107964,69392,2000505,0
10107964,69394,2000507,0
10107965,69392,2000505,0
10107965,69394,2000507,0
10107970,69394,2000507,0
10107971,69392,2000505,0
10107971,69394,2000507,0
10107985,69394,2000507,0
10107987,69394,2000507,0
10107987,69392,2000505,0
10107987,69400,2000511,0
10107988,69394,2000507,0
10107988,69392,2000505,0
10107988,69400,2000511,0
10107988,128081,2000819,0
10107989,69394,2000507,0
10107990,69394,2000507,0
10107991,69394,2000507,0
10107991,69400,2000511,0
10107991,69422,2000514,0
10107992,69400,2000511,0
10107992,69394,2000507,0
10107992,69392,2000505,0
10107993,69392,2000505,0
10107993,69394,2000507,0
10107993,69400,2000511,0
10107993,69422,2000514,0
10107994,69422,2000514,0
10107994,69400,2000511,0
10107994,69394,2000507,0
10107994,69392,2000505,0
10107995,69400,2000511,0
10107999,69392,2000505,0
10107999,69400,2000511,0
10108000,69392,2000505,0
10108000,69400,2000511,0
10108001,69392,2000505,0
10108001,69400,2000511,0
10108002,69392,2000505,0
10108002,69400,2000511,0
10108003,69392,2000505,0
10108011,69392,2000505,0
10108011,69394,2000507,0
10108013,69392,2000505,0
10108013,69394,2000507,0
10108013,128081,2000819,0
10108014,69392,2000505,0
10108015,69392,2000505,0
10108015,69394,2000507,0
10108016,69392,2000505,0
10108016,69394,2000507,0
10108281,69394,2000507,0
10108281,69392,2000505,0
10108281,69400,2000511,0
10108281,69388,2000502,0
10108281,128081,2000819,0
10108318,69392,2000505,0
10108318,69394,2000507,0
10108318,69422,2000514,0
10108318,128081,2000819,0
10108321,69394,2000507,0
10108321,69422,2000514,0
10108321,128081,2000819,0
10108321,69392,2000505,0
10108324,69400,2000511,0
10108324,69422,2000514,0
10108325,69400,2000511,0
10108326,69400,2000511,0
10108327,69400,2000511,0
10108327,69422,2000514,0
10108327,69392,2000505,0
10108327,69394,2000507,0
10108327,128081,2000819,0
10108328,69392,2000505,0
10108328,69400,2000511,0
10108329,69400,2000511,0
10108329,69422,2000514,0
10108330,69400,2000511,0
10108331,69400,2000511,0
10108333,69400,2000511,0
10108334,69400,2000511,0
10108334,69422,2000514,0
10108334,69392,2000505,0
10108334,69394,2000507,0
10108334,128081,2000819,0
10108438,128081,2000819,0
10108438,69392,2000505,0
10108438,69394,2000507,0
10108502,69400,2000511,0
10108502,69392,2000505,0
10108503,69392,2000505,0
10108503,69400,2000511,0
10108506,69394,2000507,0
10108508,69394,2000507,0
10108509,69394,2000507,0
10108510,128081,2000819,0
10108512,69394,2000507,0
10108514,69394,2000507,0
10108516,69394,2000507,0
10108517,69394,2000507,0
10108692,128081,2000819,0
10108693,128081,2000819,0
10108693,69394,2000507,0
10108693,69392,2000505,0
10108693,69422,2000514,0
10108693,69400,2000511,0
10108959,69394,2000507,0
10108962,69394,2000507,0
10108981,69394,2000507,0
10108987,69394,2000507,0
10109109,69394,2000507,0
10109109,69392,2000505,0
10109109,69400,2000511,0
10109110,69394,2000507,0
10109110,69392,2000505,0
10109110,69400,2000511,0
10109110,128081,2000819,0
10109111,128081,2000819,0
10109111,69394,2000507,0
10109111,69392,2000505,0
10109111,69400,2000511,0
10109112,69394,2000507,0
10109112,69392,2000505,0
10109112,69400,2000511,0
10109118,69400,2000511,0
10109118,69422,2000514,0
10109119,69400,2000511,0
10109120,69400,2000511,0
10109121,69400,2000511,0
10109121,69422,2000514,0
10109121,69392,2000505,0
10109121,69394,2000507,0
10109121,128081,2000819,0
10109594,69400,2000511,0
10109594,69392,2000505,0
10109595,69392,2000505,0
10109595,69400,2000511,0
10109596,69392,2000505,0
10109596,69400,2000511,0
10109597,69392,2000505,0
10109597,69400,2000511,0
10109597,69422,2000514,0
10109597,69394,2000507,0
10109597,128081,2000819,0
10109598,69392,2000505,0
10109599,69392,2000505,0
10109610,69392,2000505,0
10109610,69400,2000511,0
10109610,69394,2000507,0
10109610,69422,2000514,0
10109610,128081,2000819,0
10109611,69394,2000507,0
10109611,69422,2000514,0
10109611,128081,2000819,0
10109611,69392,2000505,0
10109611,69400,2000511,0
10109612,69392,2000505,0
10109612,69400,2000511,0
10109612,69394,2000507,0
10109612,69422,2000514,0
10109612,128081,2000819,0
10109613,69392,2000505,0
10109613,69400,2000511,0
10109642,69400,2000511,0
10109642,69392,2000505,0
10109642,69394,2000507,0
10109642,69422,2000514,0
10109642,128081,2000819,0
10109643,69400,2000511,0
10109644,69400,2000511,0
10109645,128081,2000819,0
10109647,69394,2000507,0
10109647,69392,2000505,0
10109647,69400,2000511,0
10109649,69394,2000507,0
10109649,69392,2000505,0
10109651,69394,2000507,0
10109651,69392,2000505,0
10109652,69394,2000507,0
10109653,128081,2000819,0
10109656,69394,2000507,0
10109657,69394,2000507,0
10109658,69394,2000507,0
10109660,69400,2000511,0
10109660,69392,2000505,0
10109660,69422,2000514,0
10109661,69392,2000505,0
10109661,69422,2000514,0
10109661,69394,2000507,0
10109661,69400,2000511,0
10109662,69394,2000507,0
10109662,69400,2000511,0
10109662,69422,2000514,0
10109663,69392,2000505,0
10109663,69422,2000514,0
10109663,69394,2000507,0
10109663,69400,2000511,0
10109697,69400,2000511,0
10109697,69392,2000505,0
10109698,69400,2000511,0
10109699,69394,2000507,0
10109699,69392,2000505,0
10109699,69400,2000511,0
10109700,69394,2000507,0
10109700,69392,2000505,0
10109700,69400,2000511,0
10109701,69394,2000507,0
10109701,69392,2000505,0
10109701,69400,2000511,0
10109713,69400,2000511,0
10109714,69400,2000511,0
10109715,69394,2000507,0
10109715,69392,2000505,0
10109717,69392,2000505,0
15000004,69394,2000507,0
15000004,69392,2000505,0
15000005,69392,2000505,0
15000006,69394,2000507,0
15000006,69392,2000505,0
15000007,69394,2000507,0
15000007,69392,2000505,0
15000007,69400,2000511,0
15000008,69392,2000505,0
15000008,69394,2000507,0
15000009,69394,2000507,0
15000010,69394,2000507,0
15000011,69394,2000507,0
15000011,69392,2000505,0
15000012,69392,2000505,0
15000012,69394,2000507,0
15000012,69422,2000514,0
15000013,69392,2000505,0
15000013,69394,2000507,0
15000013,69400,2000511,0
15000014,69392,2000505,0
15000014,69394,2000507,0
15000015,69394,2000507,0
15000015,69392,2000505,0
15000016,69392,2000505,0
15000017,69392,2000505,0
15000017,69394,2000507,0
15000018,69422,2000514,0
15000018,69394,2000507,0
15000018,69392,2000505,0
15000018,69400,2000511,0
15000019,69394,2000507,0
15000019,69392,2000505,0
15000019,69400,2000511,0
15000019,69422,2000514,0
15000020,69422,2000514,0
15000020,69394,2000507,0
15000020,69392,2000505,0
15000020,69400,2000511,0
15000058,69400,2000511,0
15000059,69400,2000511,0
15000060,69400,2000511,0
15000061,69400,2000511,0
15000095,69394,2000507,0
15000095,69400,2000511,0
15000096,69394,2000507,0
15000096,69392,2000505,0
15000096,69422,2000514,0
15000096,128081,2000819,0
15000097,128081,2000819,0
15000097,69392,2000505,0
15000097,69422,2000514,0
15000098,69394,2000507,0
15000098,69392,2000505,0
15000098,69422,2000514,0
15000098,69400,2000511,0
15000098,128081,2000819,0
15000099,69400,2000511,0
15000099,69394,2000507,0
15000099,69422,2000514,0
15000100,69394,2000507,0
15000100,69392,2000505,0
15000100,69400,2000511,0
15000100,128081,2000819,0
15000103,69394,2000507,0
15000181,69394,2000507,0
15000181,69392,2000505,0
15000181,69400,2000511,0
15000181,69422,2000514,0
15000181,128081,2000819,0
15000182,69394,2000507,0
15000182,69422,2000514,0
15000183,69422,2000514,0
15000183,69394,2000507,0
15000183,69400,2000511,0
15000184,69394,2000507,0
15000184,69400,2000511,0
15000184,69422,2000514,0
15000185,69394,2000507,0
15000185,69400,2000511,0
15000186,69394,2000507,0
15000186,69400,2000511,0
15000187,69394,2000507,0
15000187,69400,2000511,0
15000188,69392,2000505,0
15000188,69394,2000507,0
15000188,69400,2000511,0
15000189,69394,2000507,0
15000189,69400,2000511,0
15000189,69392,2000505,0
15000335,69394,2000507,0
15000335,69392,2000505,0
15000335,69400,2000511,0
15000335,69422,2000514,0
15000336,69392,2000505,0
15000336,69400,2000511,0
15000336,69422,2000514,0
15000337,69394,2000507,0
15000337,69392,2000505,0
15000337,69400,2000511,0
15000337,69422,2000514,0
15000338,69422,2000514,0
15000338,69394,2000507,0
15000338,69392,2000505,0
15000338,69400,2000511,0
15000339,69394,2000507,0
15000339,69392,2000505,0
15000339,69400,2000511,0
15000339,69422,2000514,0
15000340,69394,2000507,0
