ProductId,FreightClass,NMFCCode,ExcludeCourier,isAccessory,isSweepsEligible,isSuperdcEligible,SipsEligible
15079639,92.5,'030762',1,'0','0','0','0'
15079640,92.5,'030762',1,'0','0','0','0'
15079641,92.5,'030762',1,'0','0','0','0'
15079642,92.5,'030762',1,'0','0','0','0'
15079643,92.5,'030762',1,'0','0','0','0'
15079644,92.5,'030762',1,'0','0','0','0'
15079645,92.5,'030762',1,'0','0','0','0'
15079646,92.5,'030762',1,'0','0','0','0'
15079647,92.5,'030762',1,'0','0','0','0'
15079648,92.5,'030762',1,'0','0','0','0'
15079649,92.5,'030762',1,'0','0','0','0'
15079650,92.5,'030762',1,'0','0','0','0'
15079651,92.5,'030762',1,'0','0','0','0'
15079652,92.5,'030762',1,'0','0','0','0'
15079653,92.5,'030762',1,'0','0','0','0'
15079654,92.5,'030762',1,'0','0','0','0'
15079655,92.5,'030762',1,'0','0','0','0'
15079656,92.5,'030762',1,'0','0','0','0'
15079657,92.5,'030762',1,'0','0','0','0'
15079658,92.5,'030762',1,'0','0','0','0'
15079659,92.5,'030762',1,'0','0','0','0'
15079660,92.5,'030762',1,'0','0','0','0'
15079661,92.5,'030762',1,'0','0','0','0'
15079662,92.5,'030762',1,'0','0','0','0'
15079663,92.5,'030762',1,'0','0','0','0'
15079664,92.5,'030762',1,'0','0','0','0'
15079665,92.5,'030762',1,'0','0','0','0'
15079666,92.5,'030762',1,'0','0','0','0'
15079667,92.5,'030762',1,'0','0','0','0'
15079668,92.5,'030762',1,'0','0','0','0'
15079669,92.5,'030762',1,'0','0','0','0'
15079670,92.5,'030762',1,'0','0','0','0'
15079671,92.5,'030762',1,'0','0','0','0'
15079672,92.5,'030762',1,'0','0','0','0'
15079673,92.5,'030762',1,'0','0','0','0'
15079674,92.5,'030762',1,'0','0','0','0'
15079675,92.5,'030762',1,'0','0','0','0'
15079676,92.5,'030762',1,'0','0','0','0'
15079677,92.5,'030762',1,'0','0','0','0'
15079678,92.5,'030762',1,'0','0','0','0'
15079679,92.5,'030762',1,'0','0','0','0'
15079680,92.5,'030762',1,'0','0','0','0'
15079681,92.5,'030762',1,'0','0','0','0'
15079682,92.5,'030762',1,'0','0','0','0'
15079683,92.5,'030762',1,'0','0','0','0'
15079684,92.5,'030762',1,'0','0','0','0'
15079685,92.5,'030762',1,'0','0','0','0'
15079686,92.5,'030762',1,'0','0','0','0'
15079687,92.5,'030762',1,'0','0','0','0'
15079688,92.5,'030762',1,'0','0','0','0'
15079689,92.5,'030762',1,'0','0','0','0'
15079690,92.5,'030762',1,'0','0','0','0'
15079691,92.5,'030762',1,'0','0','0','0'
15079692,92.5,'030762',1,'0','0','0','0'
15079693,92.5,'030762',1,'0','0','0','0'
15079694,92.5,'030762',1,'0','0','0','0'
15079695,92.5,'030762',1,'0','0','0','0'
15079696,92.5,'030762',1,'0','0','0','0'
15079697,92.5,'030762',1,'0','0','0','0'
15079698,92.5,'030762',1,'0','0','0','0'
15079699,92.5,'030762',1,'0','0','0','0'
15079700,92.5,'030762',1,'0','0','0','0'
15079701,92.5,'030762',1,'0','0','0','0'
15079702,92.5,'030762',1,'0','0','0','0'
15079703,92.5,'030762',1,'0','0','0','0'
15079704,92.5,'030762',1,'0','0','0','0'
15079705,92.5,'030762',1,'0','0','0','0'
15079706,92.5,'030762',1,'0','0','0','0'
15079707,92.5,'030762',1,'0','0','0','0'
15079708,92.5,'030762',1,'0','0','0','0'
15079709,92.5,'030762',1,'0','0','0','0'
15079710,92.5,'030762',1,'0','0','0','0'
15079711,92.5,'030762',1,'0','0','0','0'
15079712,92.5,'030762',1,'0','0','0','0'
15079713,92.5,'030762',1,'0','0','0','0'
15079714,92.5,'030762',1,'0','0','0','0'
15079715,92.5,'030762',1,'0','0','0','0'
15079716,92.5,'030762',1,'0','0','0','0'
15079717,92.5,'030762',1,'0','0','0','0'
15079718,92.5,'030762',1,'0','0','0','0'
15079719,92.5,'030762',1,'0','0','0','0'
15079720,92.5,'030762',1,'0','0','0','0'
15079721,92.5,'030762',1,'0','0','0','0'
15079722,92.5,'030762',1,'0','0','0','0'
15079723,92.5,'030762',1,'0','0','0','0'
15079724,92.5,'030762',1,'0','0','0','0'
15079725,92.5,'030762',1,'0','0','0','0'
15079726,92.5,'030762',1,'0','0','0','0'
15079727,92.5,'030762',1,'0','0','0','0'
15079728,92.5,'030762',1,'0','0','0','0'
15079729,92.5,'030762',1,'0','0','0','0'
15079730,92.5,'030762',1,'0','0','0','0'
15079731,92.5,'030762',1,'0','0','0','0'
15079732,92.5,'030762',1,'0','0','0','0'
15079733,92.5,'030762',1,'0','0','0','0'
15079734,92.5,'030762',1,'0','0','0','0'
15079735,92.5,'030762',1,'0','0','0','0'
15079736,92.5,'030762',1,'0','0','0','0'
15079737,92.5,'030762',1,'0','0','0','0'
15079738,92.5,'030762',1,'0','0','0','0'
15079739,92.5,'030762',1,'0','0','0','0'
15079740,92.5,'030762',1,'0','0','0','0'
15079741,92.5,'030762',1,'0','0','0','0'
15079742,92.5,'030762',1,'0','0','0','0'
15079743,92.5,'030762',1,'0','0','0','0'
15079744,92.5,'030762',1,'0','0','0','0'
15079745,92.5,'030762',1,'0','0','0','0'
15079746,92.5,'030762',1,'0','0','0','0'
15079747,92.5,'030762',1,'0','0','0','0'
15079748,92.5,'030762',1,'0','0','0','0'
15079749,92.5,'030762',1,'0','0','0','0'
15079750,92.5,'030762',1,'0','0','0','0'
15079751,92.5,'030762',1,'0','0','0','0'
15079752,92.5,'030762',1,'0','0','0','0'
15079753,92.5,'030762',1,'0','0','0','0'
15079754,92.5,'030762',1,'0','0','0','0'
15079755,92.5,'030762',1,'0','0','0','0'
15079756,92.5,'030762',1,'0','0','0','0'
15079757,92.5,'030762',1,'0','0','0','0'
15079758,92.5,'030762',1,'0','0','0','0'
15079759,92.5,'030762',1,'0','0','0','0'
15079760,92.5,'030762',1,'0','0','0','0'
15079761,92.5,'030762',1,'0','0','0','0'
15079762,92.5,'030762',1,'0','0','0','0'
15079763,92.5,'030762',1,'0','0','0','0'
15079764,92.5,'030762',1,'0','0','0','0'
15079765,92.5,'030762',1,'0','0','0','0'
15079766,92.5,'030762',1,'0','0','0','0'
15079767,92.5,'030762',1,'0','0','0','0'
15079768,92.5,'030762',1,'0','0','0','0'
15079769,92.5,'030762',1,'0','0','0','0'
15079770,92.5,'030762',1,'0','0','0','0'
15079771,92.5,'030762',1,'0','0','0','0'
15079772,92.5,'030762',1,'0','0','0','0'
15079773,92.5,'030762',1,'0','0','0','0'
15079774,92.5,'030762',1,'0','0','0','0'
15079775,92.5,'030762',1,'0','0','0','0'
15079776,92.5,'030762',1,'0','0','0','0'
15079777,92.5,'030762',1,'0','0','0','0'
15079778,92.5,'030762',1,'0','0','0','0'
15079779,92.5,'030762',1,'0','0','0','0'
15079780,92.5,'030762',1,'0','0','0','0'
15079781,92.5,'030762',1,'0','0','0','0'
15079782,92.5,'030762',1,'0','0','0','0'
15079783,92.5,'030762',1,'0','0','0','0'
15079785,92.5,'030762',1,'0','0','0','0'
15079786,92.5,'030762',1,'0','0','0','0'
15079787,92.5,'030762',1,'0','0','0','0'
15079788,92.5,'030762',1,'0','0','0','0'
15079789,92.5,'030762',1,'0','0','0','0'
15079790,92.5,'030762',1,'0','0','0','0'
15079791,92.5,'030762',1,'0','0','0','0'
15079792,92.5,'030762',1,'0','0','0','0'
15079793,92.5,'030762',1,'0','0','0','0'
15079794,92.5,'030762',1,'0','0','0','0'
15079795,92.5,'030762',1,'0','0','0','0'
15079796,92.5,'030762',1,'0','0','0','0'
15079797,92.5,'030762',1,'0','0','0','0'
15079798,92.5,'030762',1,'0','0','0','0'
15079799,92.5,'030762',1,'0','0','0','0'
15079800,92.5,'030762',1,'0','0','0','0'
15079801,92.5,'030762',1,'0','0','0','0'
15079802,92.5,'030762',1,'0','0','0','0'
15079803,92.5,'030762',1,'0','0','0','0'
15079804,92.5,'030762',1,'0','0','0','0'
15079805,92.5,'030762',1,'0','0','0','0'
15079806,92.5,'030762',1,'0','0','0','0'
15079807,92.5,'030762',1,'0','0','0','0'
15079808,92.5,'030762',1,'0','0','0','0'
15079809,92.5,'030762',1,'0','0','0','0'
15079810,92.5,'030762',1,'0','0','0','0'
15079811,92.5,'030762',1,'0','0','0','0'
15079812,92.5,'030762',1,'0','0','0','0'
15079813,92.5,'030762',1,'0','0','0','0'
15079814,92.5,'030762',1,'0','0','0','0'
15079815,92.5,'030762',1,'0','0','0','0'
15079816,92.5,'030762',1,'0','0','0','0'
15079817,92.5,'030762',1,'0','0','0','0'
15079818,92.5,'030762',1,'0','0','0','0'
15079819,92.5,'030762',1,'0','0','0','0'
15079820,92.5,'030762',1,'0','0','0','0'
15079821,92.5,'030762',1,'0','0','0','0'
15079822,92.5,'030762',1,'0','0','0','0'
15079823,92.5,'030762',1,'0','0','0','0'
15079824,92.5,'030762',1,'0','0','0','0'
15079825,92.5,'030762',1,'0','0','0','0'
15079826,92.5,'030762',1,'0','0','0','0'
15079827,92.5,'030762',1,'0','0','0','0'
15079828,92.5,'030762',1,'0','0','0','0'
15079829,92.5,'030762',1,'0','0','0','0'
15079830,92.5,'030762',1,'0','0','0','0'
15079831,92.5,'030762',1,'0','0','0','0'
15079832,92.5,'030762',1,'0','0','0','0'
15079833,92.5,'030762',1,'0','0','0','0'
15079834,92.5,'030762',1,'0','0','0','0'
15079835,92.5,'030762',1,'0','0','0','0'
15079836,92.5,'030762',1,'0','0','0','0'
15079837,92.5,'030762',1,'0','0','0','0'
15079838,92.5,'030762',1,'0','0','0','0'
15079839,92.5,'030762',1,'0','0','0','0'
15079840,92.5,'030762',1,'0','0','0','0'
15079841,92.5,'030762',1,'0','0','0','0'
15079842,92.5,'030762',1,'0','0','0','0'
15079843,92.5,'030762',1,'0','0','0','0'
15079844,92.5,'030762',1,'0','0','0','0'
15079845,92.5,'030762',1,'0','0','0','0'
15079846,92.5,'030762',1,'0','0','0','0'
15079847,92.5,'030762',1,'0','0','0','0'
15079848,92.5,'030762',1,'0','0','0','0'
15079849,92.5,'030762',1,'0','0','0','0'
15079850,92.5,'030762',1,'0','0','0','0'
15079851,92.5,'030762',1,'0','0','0','0'
15079852,92.5,'030762',1,'0','0','0','0'
15079853,92.5,'030762',1,'0','0','0','0'
15079854,92.5,'030762',1,'0','0','0','0'
15079855,92.5,'030762',1,'0','0','0','0'
15079856,92.5,'030762',1,'0','0','0','0'
15079857,92.5,'030762',1,'0','0','0','0'
15079858,92.5,'030762',1,'0','0','0','0'
15079859,92.5,'030762',1,'0','0','0','0'
15079860,92.5,'030762',1,'0','0','0','0'
15079861,92.5,'030762',1,'0','0','0','0'
15079862,92.5,'030762',0,'0','0','0','0'
15079863,92.5,'030762',0,'0','0','0','0'
15079864,92.5,'030762',0,'0','0','0','0'
15079865,92.5,'030762',0,'0','0','0','0'
15079866,92.5,'030762',0,'0','0','0','0'
15079867,92.5,'030762',0,'0','0','0','0'
15079868,92.5,'030762',0,'0','0','0','0'
15079869,92.5,'030762',0,'0','0','0','0'
15079870,92.5,'030762',0,'0','0','0','0'
15079871,92.5,'030762',0,'0','0','0','0'
15079872,92.5,'030762',0,'0','0','0','0'
15079873,92.5,'030762',0,'0','0','0','0'
15079874,92.5,'030762',0,'0','0','0','0'
15079875,92.5,'030762',0,'0','0','0','0'
15079876,92.5,'030762',0,'0','0','0','0'
15079877,92.5,'030762',0,'0','0','0','0'
15079878,92.5,'030762',0,'0','0','0','0'
15079879,92.5,'030762',0,'0','0','0','0'
15079880,92.5,'030762',0,'0','0','0','0'
15079881,92.5,'030762',0,'0','0','0','0'
15079882,92.5,'030762',0,'0','0','0','0'
15079883,92.5,'030762',0,'0','0','0','0'
15079884,92.5,'030762',0,'0','0','0','0'
15079885,92.5,'030762',0,'0','0','0','0'
15079886,92.5,'030762',0,'0','0','0','0'
15079887,92.5,'030762',0,'0','0','0','0'
15079888,92.5,'030762',0,'0','0','0','0'
15079889,92.5,'030762',0,'0','0','0','0'
15079890,92.5,'030762',0,'0','0','0','0'
15079891,92.5,'030762',0,'0','0','0','0'
15079892,92.5,'030762',0,'0','0','0','0'
15079893,92.5,'030762',0,'0','0','0','0'
15079894,92.5,'030762',0,'0','0','0','0'
15079895,92.5,'030762',0,'0','0','0','0'
15079896,92.5,'030762',0,'0','0','0','0'
15079897,92.5,'030762',0,'0','0','0','0'
15079898,92.5,'030762',0,'0','0','0','0'
15079899,92.5,'030762',0,'0','0','0','0'
15079900,92.5,'030762',0,'0','0','0','0'
15079901,92.5,'030762',0,'0','0','0','0'
15079902,92.5,'030762',0,'0','0','0','0'
15079903,92.5,'030762',0,'0','0','0','0'
15079904,92.5,'030762',0,'0','0','0','0'
15079905,92.5,'030762',0,'0','0','0','0'
15079906,92.5,'030762',0,'0','0','0','0'
15079907,92.5,'030762',0,'0','0','0','0'
15079908,92.5,'030762',0,'0','0','0','0'
15079909,92.5,'030762',0,'0','0','0','0'
15079910,92.5,'030762',0,'0','0','0','0'
15079911,92.5,'030762',0,'0','0','0','0'
15079912,92.5,'030762',0,'0','0','0','0'
15079913,92.5,'030762',0,'0','0','0','0'
15079914,92.5,'030762',0,'0','0','0','0'
15079915,92.5,'030762',0,'0','0','0','0'
15079916,92.5,'030762',0,'0','0','0','0'
15079917,92.5,'030762',0,'0','0','0','0'
15079918,92.5,'030762',0,'0','0','0','0'
15079919,92.5,'030762',0,'0','0','0','0'
15079920,92.5,'030762',0,'0','0','0','0'
15079921,92.5,'030762',0,'0','0','0','0'
15079922,92.5,'030762',0,'0','0','0','0'
15079923,92.5,'030762',0,'0','0','0','0'
15079924,92.5,'030762',0,'0','0','0','0'
15079925,92.5,'030762',0,'0','0','0','0'
15079926,92.5,'030762',0,'0','0','0','0'
15079927,92.5,'030762',0,'0','0','0','0'
15079928,92.5,'030762',0,'0','0','0','0'
15079929,92.5,'030762',0,'0','0','0','0'
15079930,92.5,'030762',0,'0','0','0','0'
15079931,92.5,'030762',0,'0','0','0','0'
15079932,92.5,'030762',0,'0','0','0','0'
15079933,92.5,'030762',0,'0','0','0','0'
15079934,92.5,'030762',0,'0','0','0','0'
15079935,92.5,'030762',0,'0','0','0','0'
15079936,92.5,'030762',0,'0','0','0','0'
15079937,92.5,'030762',0,'0','0','0','0'
15079938,92.5,'030762',0,'0','0','0','0'
15079939,92.5,'030762',0,'0','0','0','0'
15079940,92.5,'030762',0,'0','0','0','0'
15079941,92.5,'030762',0,'0','0','0','0'
15079942,92.5,'030762',0,'0','0','0','0'
15079943,92.5,'030762',0,'0','0','0','0'
15079944,92.5,'030762',0,'0','0','0','0'
15079945,92.5,'030762',0,'0','0','0','0'
15079946,92.5,'030762',0,'0','0','0','0'
15079947,92.5,'030762',0,'0','0','0','0'
15079948,92.5,'030762',0,'0','0','0','0'
15079949,92.5,'030762',0,'0','0','0','0'
15079950,92.5,'030762',0,'0','0','0','0'
15079951,92.5,'030762',0,'0','0','0','0'
15079952,92.5,'030762',0,'0','0','0','0'
15079953,92.5,'030762',0,'0','0','0','0'
15079954,92.5,'030762',0,'0','0','0','0'
15079955,92.5,'030762',0,'0','0','0','0'
15079956,92.5,'030762',0,'0','0','0','0'
15079957,92.5,'030762',0,'0','0','0','0'
15079958,92.5,'030762',0,'0','0','0','0'
15079959,92.5,'030762',0,'0','0','0','0'
15079960,92.5,'030762',0,'0','0','0','0'
15079961,92.5,'030762',0,'0','0','0','0'
15079962,92.5,'030762',0,'0','0','0','0'
15079963,92.5,'030762',0,'0','0','0','0'
15079964,92.5,'030762',0,'0','0','0','0'
15079965,92.5,'030762',0,'0','0','0','0'
15079966,92.5,'030762',0,'0','0','0','0'
15079967,92.5,'030762',0,'0','0','0','0'
15079968,92.5,'030762',0,'0','0','0','0'
15079969,92.5,'030762',0,'0','0','0','0'
15079970,92.5,'030762',0,'0','0','0','0'
15079971,92.5,'030762',0,'0','0','0','0'
15079972,92.5,'030762',0,'0','0','0','0'
15079973,92.5,'030762',0,'0','0','0','0'
15079974,92.5,'030762',0,'0','0','0','0'
15079975,92.5,'030762',0,'0','0','0','0'
15079976,92.5,'030762',0,'0','0','0','0'
15079977,92.5,'030762',0,'0','0','0','0'
15079978,92.5,'030762',0,'0','0','0','0'
15079979,92.5,'030762',0,'0','0','0','0'
15079980,92.5,'030762',0,'0','0','0','0'
15079981,92.5,'030762',0,'0','0','0','0'
15079982,92.5,'030762',0,'0','0','0','0'
15079983,92.5,'030762',0,'0','0','0','0'
15079984,92.5,'030762',0,'0','0','0','0'
15079985,92.5,'030762',0,'0','0','0','0'
15079986,92.5,'030762',0,'0','0','0','0'
15079987,92.5,'030762',0,'0','0','0','0'
15079988,92.5,'030762',0,'0','0','0','0'
15079989,92.5,'030762',0,'0','0','0','0'
15079991,92.5,'030762',0,'0','0','0','0'
15079992,92.5,'030762',0,'0','0','0','0'
15079993,92.5,'030762',0,'0','0','0','0'
15079994,92.5,'030762',0,'0','0','0','0'
15079995,92.5,'030762',0,'0','0','0','0'
15079996,92.5,'030762',0,'0','0','0','0'
15079997,92.5,'030762',0,'0','0','0','0'
15079998,92.5,'030762',0,'0','0','0','0'
15079999,92.5,'030762',0,'0','0','0','0'
15080000,92.5,'030762',0,'0','0','0','0'
15080001,92.5,'030762',0,'0','0','0','0'
15080002,92.5,'030762',0,'0','0','0','0'
15080003,92.5,'030762',0,'0','0','0','0'
15080004,92.5,'030762',0,'0','0','0','0'
15080005,92.5,'030762',0,'0','0','0','0'
15080006,92.5,'030762',0,'0','0','0','0'
15080007,92.5,'030762',0,'0','0','0','0'
15080008,92.5,'030762',0,'0','0','0','0'
15080009,92.5,'030762',0,'0','0','0','0'
15080010,92.5,'030762',0,'0','0','0','0'
15080011,92.5,'030762',0,'0','0','0','0'
15080012,92.5,'030762',0,'0','0','0','0'
15080013,92.5,'030762',0,'0','0','0','0'
15080014,92.5,'030762',0,'0','0','0','0'
15080015,92.5,'030762',0,'0','0','0','0'
15080016,92.5,'030762',0,'0','0','0','0'
15080017,92.5,'030762',0,'0','0','0','0'
15080018,92.5,'030762',0,'0','0','0','0'
15080019,92.5,'030762',0,'0','0','0','0'
15080020,92.5,'030762',0,'0','0','0','0'
15080021,92.5,'030762',0,'0','0','0','0'
15080022,92.5,'030762',0,'0','0','0','0'
15080023,92.5,'030762',0,'0','0','0','0'
15080024,92.5,'030762',0,'0','0','0','0'
15080025,92.5,'030762',0,'0','0','0','0'
15080026,92.5,'030762',0,'0','0','0','0'
15080027,92.5,'030762',0,'0','0','0','0'
15080028,92.5,'030762',0,'0','0','0','0'
15080029,92.5,'030762',0,'0','0','0','0'
15080030,92.5,'030762',0,'0','0','0','0'
15080031,92.5,'030762',0,'0','0','0','0'
15080032,92.5,'030762',0,'0','0','0','0'
15080033,92.5,'030762',0,'0','0','0','0'
15080034,92.5,'030762',0,'0','0','0','0'
15080035,92.5,'030762',0,'0','0','0','0'
15080036,92.5,'030762',0,'0','0','0','0'
15080037,92.5,'030762',0,'0','0','0','0'
15080038,92.5,'030762',0,'0','0','0','0'
15080039,92.5,'030762',0,'0','0','0','0'
15080040,92.5,'030762',0,'0','0','0','0'
15080041,92.5,'030762',0,'0','0','0','0'
15080042,92.5,'030762',0,'0','0','0','0'
15080043,92.5,'030762',0,'0','0','0','0'
15080044,92.5,'030762',0,'0','0','0','0'
15080045,92.5,'030762',0,'0','0','0','0'
15080046,92.5,'030762',0,'0','0','0','0'
15080047,92.5,'030762',0,'0','0','0','0'
15080048,92.5,'030762',0,'0','0','0','0'
15080049,92.5,'030762',0,'0','0','0','0'
15080050,92.5,'030762',0,'0','0','0','0'
15080051,92.5,'030762',0,'0','0','0','0'
15080052,92.5,'030762',0,'0','0','0','0'
15080053,92.5,'030762',0,'0','0','0','0'
15080054,92.5,'030762',0,'0','0','0','0'
15080055,92.5,'030762',0,'0','0','0','0'
15080056,92.5,'030762',0,'0','0','0','0'
15080057,92.5,'030762',0,'0','0','0','0'
15080058,92.5,'030762',0,'0','0','0','0'
15080059,92.5,'030762',0,'0','0','0','0'
15080060,92.5,'030762',0,'0','0','0','0'
15080061,92.5,'030762',0,'0','0','0','0'
15080062,92.5,'030762',0,'0','0','0','0'
15080063,92.5,'030762',0,'0','0','0','0'
15080064,92.5,'030762',0,'0','0','0','0'
15080065,92.5,'030762',0,'0','0','0','0'
15080066,92.5,'030762',0,'0','0','0','0'
15080067,92.5,'030762',0,'0','0','0','0'
15080068,92.5,'030762',0,'0','0','0','0'
15080069,92.5,'030762',0,'0','0','0','0'
15080070,92.5,'030762',0,'0','0','0','0'
15080071,92.5,'030762',0,'0','0','0','0'
15080072,92.5,'030762',0,'0','0','0','0'
15080073,92.5,'030762',0,'0','0','0','0'
15080074,92.5,'030762',0,'0','0','0','0'
15080075,92.5,'030762',0,'0','0','0','0'
15080076,92.5,'030762',0,'0','0','0','0'
15080077,92.5,'030762',0,'0','0','0','0'
15080078,92.5,'030762',0,'0','0','0','0'
15080079,92.5,'030762',0,'0','0','0','0'
15080080,92.5,'030762',0,'0','0','0','0'
15080081,92.5,'030762',0,'0','0','0','0'
15080082,92.5,'030762',0,'0','0','0','0'
15080083,92.5,'030762',0,'0','0','0','0'
15080084,92.5,'030762',0,'0','0','0','0'
15080085,92.5,'030762',0,'0','0','0','0'
15080086,92.5,'030762',0,'0','0','0','0'
15080087,92.5,'030762',0,'0','0','0','0'
15080088,92.5,'030762',0,'0','0','0','0'
15080089,92.5,'030762',0,'0','0','0','0'
15080090,92.5,'030762',0,'0','0','0','0'
15080091,92.5,'030762',0,'0','0','0','0'
15080092,92.5,'030762',0,'0','0','0','0'
15080093,92.5,'030762',0,'0','0','0','0'
15080094,92.5,'030762',0,'0','0','0','0'
15080095,92.5,'030762',0,'0','0','0','0'
15080096,92.5,'030762',0,'0','0','0','0'
15080097,92.5,'030762',0,'0','0','0','0'
15080098,92.5,'030762',0,'0','0','0','0'
15080099,92.5,'030762',0,'0','0','0','0'
15080100,92.5,'030762',0,'0','0','0','0'
15080101,92.5,'030762',0,'0','0','0','0'
15080102,92.5,'030762',0,'0','0','0','0'
15080103,92.5,'030762',0,'0','0','0','0'
15080104,92.5,'030762',0,'0','0','0','0'
15080105,92.5,'030762',0,'0','0','0','0'
15080106,92.5,'030762',0,'0','0','0','0'
15080107,92.5,'030762',0,'0','0','0','0'
15080108,92.5,'030762',0,'0','0','0','0'
15080110,92.5,'030762',0,'0','0','0','0'
15080111,92.5,'030762',0,'0','0','0','0'
15080112,92.5,'030762',0,'0','0','0','0'
15080113,92.5,'030762',0,'0','0','0','0'
15080114,92.5,'030762',0,'0','0','0','0'
15080115,92.5,'030762',0,'0','0','0','0'
15080116,92.5,'030762',0,'0','0','0','0'
15080117,92.5,'030762',0,'0','0','0','0'
15080118,92.5,'030762',0,'0','0','0','0'
15080119,92.5,'030762',0,'0','0','0','0'
15080120,92.5,'030762',0,'0','0','0','0'
15080121,92.5,'030762',0,'0','0','0','0'
15080122,92.5,'030762',0,'0','0','0','0'
15080123,92.5,'030762',0,'0','0','0','0'
15080124,92.5,'030762',0,'0','0','0','0'
15080125,92.5,'030762',0,'0','0','0','0'
15080126,92.5,'030762',0,'0','0','0','0'
15080127,92.5,'030762',0,'0','0','0','0'
15080128,92.5,'030762',0,'0','0','0','0'
15080129,92.5,'030762',0,'0','0','0','0'
15080131,92.5,'030762',0,'0','0','0','0'
15080132,92.5,'030762',0,'0','0','0','0'
15080133,92.5,'030762',0,'0','0','0','0'
15080134,92.5,'030762',0,'0','0','0','0'
15080135,92.5,'030762',0,'0','0','0','0'
15080136,92.5,'030762',0,'0','0','0','0'
15080137,92.5,'030762',0,'0','0','0','0'
15080138,92.5,'030762',0,'0','0','0','0'
15080139,92.5,'030762',0,'0','0','0','0'
15080140,92.5,'030762',0,'0','0','0','0'
15080141,92.5,'030762',0,'0','0','0','0'
15080142,92.5,'030762',0,'0','0','0','0'
15080143,92.5,'030762',0,'0','0','0','0'
15080144,92.5,'030762',0,'0','0','0','0'
15080145,92.5,'030762',0,'0','0','0','0'
15080146,92.5,'030762',0,'0','0','0','0'
15080147,92.5,'030762',0,'0','0','0','0'
15080148,92.5,'030762',0,'0','0','0','0'
15080149,92.5,'030762',0,'0','0','0','0'
15080150,92.5,'030762',0,'0','0','0','0'
15080151,92.5,'030762',0,'0','0','0','0'
15080152,92.5,'030762',0,'0','0','0','0'
15080153,92.5,'030762',0,'0','0','0','0'
15080154,92.5,'030762',0,'0','0','0','0'
15080156,92.5,'030762',0,'0','0','0','0'
15080157,92.5,'030762',0,'0','0','0','0'
15080158,92.5,'030762',0,'0','0','0','0'
15080159,92.5,'030762',0,'0','0','0','0'
15080160,92.5,'030762',0,'0','0','0','0'
15080161,92.5,'030762',0,'0','0','0','0'
15080162,92.5,'030762',0,'0','0','0','0'
15080163,92.5,'030762',0,'0','0','0','0'
15080164,92.5,'030762',0,'0','0','0','0'
15080165,92.5,'030762',0,'0','0','0','0'
15080166,92.5,'030762',0,'0','0','0','0'
15080167,92.5,'030762',0,'0','0','0','0'
15080168,92.5,'030762',0,'0','0','0','0'
15080169,92.5,'030762',0,'0','0','0','0'
15080170,92.5,'030762',0,'0','0','0','0'
15080171,92.5,'030762',0,'0','0','0','0'
15080172,92.5,'030762',0,'0','0','0','0'
15080173,92.5,'030762',0,'0','0','0','0'
15080174,92.5,'030762',0,'0','0','0','0'
15080175,92.5,'030762',0,'0','0','0','0'
15080176,92.5,'030762',0,'0','0','0','0'
15080177,92.5,'030762',0,'0','0','0','0'
15080178,92.5,'030762',0,'0','0','0','0'
15080179,92.5,'030762',0,'0','0','0','0'
15080180,92.5,'030762',0,'0','0','0','0'
15080181,92.5,'030762',0,'0','0','0','0'
15080182,92.5,'030762',0,'0','0','0','0'
15080183,92.5,'030762',0,'0','0','0','0'
15080184,92.5,'030762',0,'0','0','0','0'
15080185,92.5,'030762',0,'0','0','0','0'
15080186,92.5,'030762',0,'0','0','0','0'
15080187,92.5,'030762',0,'0','0','0','0'
15080188,92.5,'030762',0,'0','0','0','0'
15080189,92.5,'030762',0,'0','0','0','0'
15080190,92.5,'030762',0,'0','0','0','0'
15080191,92.5,'030762',0,'0','0','0','0'
15080192,92.5,'030762',0,'0','0','0','0'
15080193,92.5,'030762',0,'0','0','0','0'
15080194,92.5,'030762',0,'0','0','0','0'
15080195,92.5,'030762',0,'0','0','0','0'
15080196,92.5,'030762',0,'0','0','0','0'
15080197,92.5,'030762',0,'0','0','0','0'
15080198,92.5,'030762',0,'0','0','0','0'
15080199,92.5,'030762',0,'0','0','0','0'
15080200,92.5,'030762',0,'0','0','0','0'
15080201,92.5,'030762',0,'0','0','0','0'
15080202,92.5,'030762',0,'0','0','0','0'
15080203,92.5,'030762',0,'0','0','0','0'
15080204,92.5,'030762',0,'0','0','0','0'
15080205,92.5,'030762',0,'0','0','0','0'
15080206,92.5,'030762',0,'0','0','0','0'
15080207,92.5,'030762',0,'0','0','0','0'
15080208,92.5,'030762',0,'0','0','0','0'
15080209,92.5,'030762',0,'0','0','0','0'
15080210,92.5,'030762',0,'0','0','0','0'
15080211,92.5,'030762',0,'0','0','0','0'
15080212,92.5,'030762',0,'0','0','0','0'
15080213,92.5,'030762',0,'0','0','0','0'
15080214,92.5,'030762',0,'0','0','0','0'
15080215,92.5,'030762',0,'0','0','0','0'
15080216,92.5,'030762',0,'0','0','0','0'
15080217,92.5,'030762',0,'0','0','0','0'
15080218,92.5,'030762',0,'0','0','0','0'
15080219,92.5,'030762',0,'0','0','0','0'
15080220,92.5,'030762',0,'0','0','0','0'
15080221,92.5,'030762',0,'0','0','0','0'
15080222,92.5,'030762',0,'0','0','0','0'
15080223,92.5,'030762',0,'0','0','0','0'
