ProductId,SellerId,PhxWarehouseId,Inventory
15060830,172270,2000942,10
15060831,172270,2000942,10
15060832,172270,2000942,10
15060833,172270,2000942,10
15060858,172270,2000942,62
15060859,172270,2000942,63
15060860,172270,2000942,34
15060861,172270,2000942,24
15060862,172270,2000942,20
15060863,172270,2000942,22
15060876,172270,2000942,68
15060877,172270,2000942,66
15060878,172270,2000942,62
15060879,172270,2000942,53
15060880,172270,2000942,53
15060881,172270,2000942,81
15060882,172270,2000942,15
15060883,172270,2000942,15
15060884,172270,2000942,15
15060896,107228,2000754,331
15060897,107228,2000754,331
15060898,107228,2000754,331
15060899,107228,2000754,331
15060900,107228,2000754,331
15060901,107228,2000754,331
15060902,107228,2000754,331
15060903,107228,2000754,331
15060904,107228,2000754,331
15060905,107228,2000754,331
15060906,107228,2000754,331
15060907,107228,2000754,331
15060908,107228,2000754,331
15060909,107228,2000754,331
15060910,107228,2000754,331
15060911,107228,2000754,331
15060912,107228,2000754,331
15060913,107228,2000754,331
15060914,107228,2000754,331
15060915,107228,2000754,331
15060916,107228,2000754,331
15060917,107228,2000754,331
15060918,107228,2000754,331
15060919,107228,2000754,331
15060920,107228,2000754,331
15060921,107228,2000754,331
15060922,107228,2000754,331
15060923,107228,2000754,331
15060924,107228,2000754,331
15060925,107228,2000754,331
15060926,107228,2000754,331
15060927,107228,2000754,331
15060928,107228,2000754,331
15060929,107228,2000754,331
15060930,107228,2000754,331
15060931,107228,2000754,331
15060932,107228,2000754,331
15060933,107228,2000754,331
15060934,107228,2000754,331
15060935,107228,2000754,331
15060936,107228,2000754,331
15060937,107228,2000754,331
15060938,107228,2000754,331
15060939,107228,2000754,331
15060940,107228,2000754,331
15060941,107228,2000754,331
15060942,107228,2000754,331
15060943,107228,2000754,331
15060944,107228,2000754,331
15060945,107228,2000754,331
15060946,107228,2000754,331
15060947,107228,2000754,331
15060948,107228,2000754,331
15060949,107228,2000754,331
15060950,107228,2000754,331
15060951,107228,2000754,331
15060952,107228,2000754,331
15060953,107228,2000754,331
15060954,107228,2000754,331
15060955,107228,2000754,331
15060956,107228,2000754,331
15060957,107228,2000754,331
15060958,107228,2000754,331
15060959,107228,2000754,331
15060960,107228,2000754,331
15060961,107228,2000754,331
15060962,107228,2000754,331
15060963,107228,2000754,331
15060964,107228,2000754,331
15060965,107228,2000754,331
15060966,107228,2000754,331
15060967,107228,2000754,331
15060968,107228,2000754,331
15060969,107228,2000754,331
15060970,107228,2000754,331
15060971,107228,2000754,331
15060972,107228,2000754,331
15060973,107228,2000754,331
15060974,107228,2000754,331
15060975,107228,2000754,331
15060976,107228,2000754,331
15060977,107228,2000754,331
15060978,107228,2000754,331
15060979,107228,2000754,331
15060980,107228,2000754,331
15060981,107228,2000754,331
15060982,107228,2000754,331
15060983,107228,2000754,331
15060984,107228,2000754,331
15060985,107228,2000754,331
15060986,107228,2000754,331
15060987,107228,2000754,331
15060988,107228,2000754,331
15060989,107228,2000754,331
15060990,107228,2000754,331
15060991,107228,2000754,331
15060992,107228,2000754,331
15060993,107228,2000754,331
15060994,107228,2000754,331
15060995,107228,2000754,331
15060996,107228,2000754,331
15060997,107228,2000754,331
15060998,107228,2000754,331
15060999,107228,2000754,331
15061000,107228,2000754,331
15061001,107228,2000754,331
15061002,107228,2000754,331
15061003,107228,2000754,331
15061004,107228,2000754,331
15061005,107228,2000754,331
15061006,107228,2000754,331
15061007,107228,2000754,331
15061008,107228,2000754,331
15061009,107228,2000754,331
15061010,107228,2000754,331
15061011,107228,2000754,331
15061012,107228,2000754,331
15061013,107228,2000754,331
15061014,107228,2000754,331
15061015,107228,2000754,331
15061016,107228,2000754,331
15061017,107228,2000754,331
15061018,107228,2000754,331
15061019,107228,2000754,331
15061020,107228,2000754,331
15061021,107228,2000754,331
15061022,107228,2000754,331
15061023,107228,2000754,331
15061024,107228,2000754,331
15061025,107228,2000754,331
15061026,107228,2000754,331
15061027,107228,2000754,331
15061028,107228,2000754,331
15061029,107228,2000754,331
15061030,107228,2000754,331
15061031,107228,2000754,331
15061032,107228,2000754,331
15061033,107228,2000754,331
15061034,107228,2000754,331
15061035,107228,2000754,331
15061036,107228,2000754,331
15061037,107228,2000754,331
15061038,107228,2000754,331
15061039,107228,2000754,331
15061040,107228,2000754,331
15061041,107228,2000754,331
15061042,107228,2000754,331
15061043,107228,2000754,331
15061044,107228,2000754,331
15061045,107228,2000754,331
15061046,107228,2000754,331
15061047,107228,2000754,331
15061048,107228,2000754,331
15061049,107228,2000754,331
15061050,107228,2000754,331
15061051,107228,2000754,331
15061052,107228,2000754,331
15061053,107228,2000754,246
15061054,107228,2000754,246
15061055,107228,2000754,246
15061056,107228,2000754,246
15061057,107228,2000754,246
15061058,107228,2000754,246
15061059,107228,2000754,246
15061060,107228,2000754,246
15061061,107228,2000754,246
15061062,107228,2000754,246
15061063,107228,2000754,246
15061064,107228,2000754,246
15061065,107228,2000754,246
15061066,107228,2000754,246
15061067,107228,2000754,246
15061068,107228,2000754,246
15061069,107228,2000754,246
15061070,107228,2000754,246
15061071,107228,2000754,246
15061072,107228,2000754,246
15061073,107228,2000754,246
15061074,107228,2000754,246
15061075,107228,2000754,246
15061076,107228,2000754,246
15061077,107228,2000754,246
15061078,107228,2000754,246
15061079,107228,2000754,246
15061080,107228,2000754,246
15061081,107228,2000754,246
15061082,107228,2000754,246
15061083,107228,2000754,246
15061084,107228,2000754,246
15061085,107228,2000754,246
15061086,107228,2000754,246
15061087,107228,2000754,246
15061088,107228,2000754,246
15061089,107228,2000754,246
15061090,107228,2000754,246
15061091,107228,2000754,246
15061092,107228,2000754,246
15061093,107228,2000754,246
15061094,107228,2000754,246
15061095,107228,2000754,246
15061096,107228,2000754,246
15061097,107228,2000754,246
15061098,107228,2000754,246
15061099,107228,2000754,246
15061100,107228,2000754,246
15061101,107228,2000754,246
15061102,107228,2000754,246
15061103,107228,2000754,246
15061104,107228,2000754,246
15061105,107228,2000754,246
15061106,107228,2000754,246
15061107,107228,2000754,246
15061108,107228,2000754,246
15061109,107228,2000754,246
15061110,107228,2000754,246
15061111,107228,2000754,246
15061112,107228,2000754,246
15061113,107228,2000754,246
15061114,107228,2000754,246
15061115,107228,2000754,246
15061116,107228,2000754,246
15061117,107228,2000754,246
15061118,107228,2000754,246
15061119,107228,2000754,246
15061120,107228,2000754,246
15061121,107228,2000754,246
15061122,107228,2000754,246
15061123,107228,2000754,246
15061124,107228,2000754,246
15061125,107228,2000754,246
15061126,107228,2000754,246
15061127,107228,2000754,246
15061128,107228,2000754,246
15061129,107228,2000754,246
15061130,107228,2000754,246
15061131,107228,2000754,246
15061132,107228,2000754,246
15061133,107228,2000754,246
15061134,107228,2000754,246
15061135,107228,2000754,246
15061136,107228,2000754,246
15061137,107228,2000754,246
15061138,107228,2000754,246
15061139,107228,2000754,246
15061140,107228,2000754,246
15061141,107228,2000754,246
15061142,107228,2000754,246
15061143,107228,2000754,246
15061144,107228,2000754,246
15061145,107228,2000754,246
15061146,107228,2000754,246
15061147,107228,2000754,246
15061148,107228,2000754,246
15061149,107228,2000754,246
15061150,107228,2000754,246
15061151,107228,2000754,246
15061152,107228,2000754,246
15061153,107228,2000754,246
15061154,107228,2000754,246
15061155,107228,2000754,246
15061156,107228,2000754,246
15061157,107228,2000754,246
15061158,107228,2000754,246
15061159,107228,2000754,246
15061160,107228,2000754,246
15061161,107228,2000754,246
15061162,107228,2000754,246
15061163,107228,2000754,246
15061164,107228,2000754,246
15061165,107228,2000754,246
15061166,107228,2000754,246
15061167,107228,2000754,246
15061168,107228,2000754,246
15061169,107228,2000754,246
15061170,107228,2000754,246
15061171,107228,2000754,246
15061172,107228,2000754,246
15061173,107228,2000754,246
15061174,107228,2000754,246
15061175,107228,2000754,246
15061176,107228,2000754,246
15061177,107228,2000754,246
15061178,107228,2000754,246
15061179,107228,2000754,246
15061182,107228,2000754,246
15061183,107228,2000754,246
15061184,107228,2000754,246
15061185,107228,2000754,246
15061186,107228,2000754,246
15061187,107228,2000754,246
15061188,107228,2000754,246
15061189,107228,2000754,246
15061190,107228,2000754,246
15061191,107228,2000754,246
15061192,107228,2000754,246
15061193,107228,2000754,246
15061194,107228,2000754,246
15061195,107228,2000754,246
15061196,107228,2000754,246
15061197,107228,2000754,246
15061198,107228,2000754,246
15061199,107228,2000754,246
15061200,107228,2000754,246
15061201,107228,2000754,246
15061202,107228,2000754,246
15061203,107228,2000754,246
15061204,107228,2000754,246
15061205,107228,2000754,246
15061206,107228,2000754,246
15061207,107228,2000754,246
15061208,107228,2000754,246
15061209,107228,2000754,246
15061210,107228,2000754,195
15061211,107228,2000754,195
15061212,107228,2000754,195
15061213,107228,2000754,195
15061214,107228,2000754,195
15061215,107228,2000754,195
15061216,107228,2000754,195
15061217,107228,2000754,195
15061218,107228,2000754,195
15061219,107228,2000754,195
15061220,107228,2000754,195
15061221,107228,2000754,195
15061222,107228,2000754,195
15061223,107228,2000754,195
15061224,107228,2000754,195
15061225,107228,2000754,195
15061226,107228,2000754,195
15061227,107228,2000754,195
15061228,107228,2000754,195
15061229,107228,2000754,195
15061230,107228,2000754,195
15061231,107228,2000754,195
15061232,107228,2000754,195
15061233,107228,2000754,195
15061234,107228,2000754,195
15061235,107228,2000754,195
15061236,107228,2000754,195
15061237,107228,2000754,195
15061238,107228,2000754,195
15061239,107228,2000754,195
15061240,107228,2000754,195
15061241,107228,2000754,195
15061242,107228,2000754,195
15061243,107228,2000754,195
15061244,107228,2000754,195
15061245,107228,2000754,195
15061246,107228,2000754,195
15061247,107228,2000754,195
15061248,107228,2000754,195
15061249,107228,2000754,195
15061250,107228,2000754,195
15061251,107228,2000754,195
15061252,107228,2000754,195
15061253,107228,2000754,195
15061254,107228,2000754,195
15061255,107228,2000754,195
15061256,107228,2000754,195
15061257,107228,2000754,195
15061258,107228,2000754,195
15061259,107228,2000754,195
15061260,107228,2000754,195
15061261,107228,2000754,195
15061262,107228,2000754,195
15061263,107228,2000754,195
15061264,107228,2000754,195
15061265,107228,2000754,195
15061266,107228,2000754,195
15061267,107228,2000754,195
15061268,107228,2000754,195
15061269,107228,2000754,195
15061270,107228,2000754,195
15061271,107228,2000754,195
15061272,107228,2000754,195
15061273,107228,2000754,195
15061274,107228,2000754,195
15061275,107228,2000754,195
15061276,107228,2000754,195
15061277,107228,2000754,195
15061278,107228,2000754,195
15061279,107228,2000754,195
15061280,107228,2000754,195
15061281,107228,2000754,195
15061282,107228,2000754,195
15061283,107228,2000754,195
15061284,107228,2000754,195
15061285,107228,2000754,195
15061286,107228,2000754,195
15061287,107228,2000754,195
15061288,107228,2000754,195
15061289,107228,2000754,195
15061290,107228,2000754,195
15061291,107228,2000754,195
15061292,107228,2000754,195
15061293,107228,2000754,195
15061294,107228,2000754,195
15061295,107228,2000754,195
15061296,107228,2000754,195
15061297,107228,2000754,195
15061298,107228,2000754,195
15061299,107228,2000754,195
15061300,107228,2000754,195
15061301,107228,2000754,195
15061302,107228,2000754,195
15061303,107228,2000754,195
15061304,107228,2000754,195
15061305,107228,2000754,195
15061306,107228,2000754,195
15061307,107228,2000754,195
15061308,107228,2000754,195
15061309,107228,2000754,195
15061310,107228,2000754,195
15061311,107228,2000754,195
15061312,107228,2000754,195
15061313,107228,2000754,195
15061314,107228,2000754,195
15061315,107228,2000754,195
15061316,107228,2000754,195
15061317,107228,2000754,195
15061318,107228,2000754,195
15061319,107228,2000754,195
15061320,107228,2000754,195
15061321,107228,2000754,195
15061322,107228,2000754,195
15061323,107228,2000754,195
15061324,107228,2000754,195
15061325,107228,2000754,195
15061326,107228,2000754,195
15061327,107228,2000754,195
15061328,107228,2000754,195
15061329,107228,2000754,195
15061330,107228,2000754,195
15061331,107228,2000754,195
15061332,107228,2000754,195
15061333,107228,2000754,195
15061334,107228,2000754,195
15061335,107228,2000754,195
15061336,107228,2000754,195
15061337,107228,2000754,195
15061338,107228,2000754,195
15061339,107228,2000754,195
15061340,107228,2000754,195
15061341,107228,2000754,195
15061342,107228,2000754,195
15061343,107228,2000754,195
15061344,107228,2000754,195
15061345,107228,2000754,195
15061346,107228,2000754,195
15061347,107228,2000754,195
15061348,107228,2000754,195
15061349,107228,2000754,195
15061350,107228,2000754,195
15061351,107228,2000754,195
15061352,107228,2000754,195
15061353,107228,2000754,195
15061354,107228,2000754,195
15061355,107228,2000754,195
15061356,107228,2000754,195
15061357,107228,2000754,195
15061358,107228,2000754,195
15061359,107228,2000754,195
15061360,107228,2000754,195
15061361,107228,2000754,195
15061362,107228,2000754,195
15061363,107228,2000754,195
15061364,107228,2000754,195
15061365,107228,2000754,195
15061366,107228,2000754,195
15061367,107228,2000754,195
15061368,107228,2000754,195
15061369,107228,2000754,195
15061370,107228,2000754,195
15061371,107228,2000754,195
15061372,107228,2000754,195
15061373,107228,2000754,195
15061374,107228,2000754,195
15061375,107228,2000754,195
15061376,107228,2000754,195
15061377,107228,2000754,195
15061378,107228,2000754,195
15061379,107228,2000754,195
15061380,107228,2000754,195
15061381,107228,2000754,195
15061382,107228,2000754,195
15061383,107228,2000754,195
15061384,107228,2000754,195
15061385,107228,2000754,195
15061386,107228,2000754,195
15061387,107228,2000754,1
15061388,107228,2000754,1
15061389,107228,2000754,1
15061390,107228,2000754,1
15061391,107228,2000754,1
15061392,107228,2000754,1
15061393,107228,2000754,1
15061394,107228,2000754,1
15061395,107228,2000754,1
15061396,107228,2000754,1
15061397,107228,2000754,1
15061398,107228,2000754,1
15061399,107228,2000754,1
15061400,107228,2000754,1
15061401,107228,2000754,1
15061402,107228,2000754,1
15061403,107228,2000754,1
15061404,107228,2000754,1
15061405,107228,2000754,1
15061406,107228,2000754,1
15061407,107228,2000754,1
15061408,107228,2000754,1
15061409,107228,2000754,1
15061410,107228,2000754,1
15061411,107228,2000754,1
15061412,107228,2000754,1
15061413,107228,2000754,1
15061414,107228,2000754,1
15061415,107228,2000754,1
15061416,107228,2000754,1
15061417,107228,2000754,1
15061418,107228,2000754,1
15061419,107228,2000754,1
15061420,107228,2000754,1
15061421,107228,2000754,1
15061422,107228,2000754,1
15061423,107228,2000754,1
15061424,107228,2000754,1
15061425,107228,2000754,1
15061426,107228,2000754,1
15061427,107228,2000754,1
15061428,107228,2000754,1
15061429,107228,2000754,1
15061430,107228,2000754,1
15061431,107228,2000754,1
15061432,107228,2000754,1
15061433,107228,2000754,1
15061434,107228,2000754,1
15061435,107228,2000754,1
15061436,107228,2000754,1
15061437,107228,2000754,1
15061438,107228,2000754,1
15061439,107228,2000754,1
15061440,107228,2000754,1
15061441,107228,2000754,1
15061442,107228,2000754,1
15061443,107228,2000754,1
15061444,107228,2000754,1
15061445,107228,2000754,1
15061446,107228,2000754,1
15061447,107228,2000754,1
15061448,107228,2000754,1
15061449,107228,2000754,1
15061450,107228,2000754,1
15061451,107228,2000754,1
15061452,107228,2000754,1
15061453,107228,2000754,1
15061454,107228,2000754,1
15061455,107228,2000754,1
15061456,107228,2000754,1
15061457,107228,2000754,1
15061458,107228,2000754,1
15061459,107228,2000754,1
15061460,107228,2000754,1
15061461,107228,2000754,1
15061462,107228,2000754,1
15061463,107228,2000754,1
15061464,107228,2000754,1
15061465,107228,2000754,1
15061466,107228,2000754,1
15061467,107228,2000754,1
15061468,107228,2000754,1
15061469,107228,2000754,1
15061470,107228,2000754,1
15061471,107228,2000754,1
15061472,107228,2000754,1
15061473,107228,2000754,1
15061474,107228,2000754,1
15061475,107228,2000754,1
15061476,107228,2000754,1
15061477,107228,2000754,1
15061478,107228,2000754,1
15061479,107228,2000754,1
15061480,107228,2000754,1
15061481,107228,2000754,1
15061482,107228,2000754,1
15061483,107228,2000754,1
15061484,107228,2000754,1
15061485,107228,2000754,1
15061486,107228,2000754,1
15061487,107228,2000754,1
15061488,107228,2000754,1
15061489,107228,2000754,1
15061490,107228,2000754,1
15061491,107228,2000754,1
15061492,107228,2000754,1
15061493,107228,2000754,1
15061494,107228,2000754,1
15061495,107228,2000754,1
15061496,107228,2000754,1
15061497,107228,2000754,1
15061498,107228,2000754,1
15061499,107228,2000754,1
15061500,107228,2000754,1
15061501,107228,2000754,1
15061502,107228,2000754,1
15061503,107228,2000754,1
15061504,107228,2000754,1
15061505,107228,2000754,1
15061506,107228,2000754,1
15061507,107228,2000754,1
15061508,107228,2000754,1
15061509,107228,2000754,1
15061510,107228,2000754,1
15061511,107228,2000754,1
15061512,107228,2000754,1
15061513,107228,2000754,1
15061514,107228,2000754,1
15061515,107228,2000754,1
15061516,107228,2000754,1
15061517,107228,2000754,1
15061518,107228,2000754,1
15061519,107228,2000754,1
15061520,107228,2000754,1
15061521,107228,2000754,1
15061522,107228,2000754,1
15061523,107228,2000754,1
15061524,107228,2000754,1
15061525,107228,2000754,1
15061526,107228,2000754,1
15061527,107228,2000754,1
15061528,107228,2000754,1
15061529,107228,2000754,1
15061530,107228,2000754,1
15061531,107228,2000754,1
15061532,107228,2000754,1
15061533,107228,2000754,1
15061534,107228,2000754,1
15061535,107228,2000754,1
15061536,107228,2000754,1
15061537,107228,2000754,1
15061538,107228,2000754,1
15061539,107228,2000754,1
15061540,107228,2000754,1
15061541,107228,2000754,1
15061542,107228,2000754,1
15061543,107228,2000754,1
15061544,107228,2000754,1
15061545,107228,2000754,1
15061546,107228,2000754,1
15061547,107228,2000754,1
15061548,107228,2000754,1
15061549,107228,2000754,1
15061550,107228,2000754,1
15061551,107228,2000754,1
15061552,107228,2000754,1
15061553,107228,2000754,1
15061554,107228,2000754,1
15061555,107228,2000754,1
15061556,107228,2000754,1
15061557,107228,2000754,1
15061558,107228,2000754,1
15061559,107228,2000754,1
15061560,107228,2000754,1
15061561,107228,2000754,1
15061562,107228,2000754,1
15061563,107228,2000754,1
15061564,107228,2000754,39
15061565,107228,2000754,39
15061566,107228,2000754,39
15061567,107228,2000754,39
15061568,107228,2000754,39
15061569,107228,2000754,39
15061570,107228,2000754,39
15061571,107228,2000754,39
15061572,107228,2000754,39
15061573,107228,2000754,39
15061574,107228,2000754,39
15061575,107228,2000754,39
15061576,107228,2000754,39
15061577,107228,2000754,39
15061578,107228,2000754,39
15061579,107228,2000754,39
15061580,107228,2000754,39
15061581,107228,2000754,39
15061582,107228,2000754,39
15061583,107228,2000754,39
15061584,107228,2000754,39
15061585,107228,2000754,39
15061586,107228,2000754,39
15061587,107228,2000754,39
15061588,107228,2000754,39
15061589,107228,2000754,39
15061590,107228,2000754,39
15061591,107228,2000754,39
15061592,107228,2000754,39
15061593,107228,2000754,39
15061594,107228,2000754,39
15061595,107228,2000754,39
15061596,107228,2000754,39
15061597,107228,2000754,39
15061598,107228,2000754,39
15061599,107228,2000754,39
15061600,107228,2000754,39
15061601,107228,2000754,39
15061602,107228,2000754,39
15061603,107228,2000754,39
15061604,107228,2000754,39
15061605,107228,2000754,39
15061606,107228,2000754,39
15061607,107228,2000754,39
15061608,107228,2000754,39
15061609,107228,2000754,39
15061610,107228,2000754,39
15061611,107228,2000754,39
15061612,107228,2000754,39
15061613,107228,2000754,39
15061614,107228,2000754,39
15061615,107228,2000754,39
15061616,107228,2000754,39
15061617,107228,2000754,39
15061618,107228,2000754,39
15061619,107228,2000754,39
15061620,107228,2000754,39
15061621,107228,2000754,39
15061622,107228,2000754,39
15061623,107228,2000754,39
15061624,107228,2000754,39
15061625,107228,2000754,39
15061626,107228,2000754,39
15061627,107228,2000754,39
15061628,107228,2000754,39
15061629,107228,2000754,39
15061630,107228,2000754,39
15061631,107228,2000754,39
15061632,107228,2000754,39
15061633,107228,2000754,39
15061634,107228,2000754,39
15061635,107228,2000754,39
15061636,107228,2000754,39
15061637,107228,2000754,39
15061638,107228,2000754,39
15061639,107228,2000754,39
15061640,107228,2000754,39
15061641,107228,2000754,103
15061642,107228,2000754,39
15061643,107228,2000754,103
15061644,107228,2000754,39
15061645,107228,2000754,103
15061646,107228,2000754,39
15061647,107228,2000754,39
15061648,107228,2000754,103
15061649,107228,2000754,39
15061650,107228,2000754,103
15061651,107228,2000754,103
15061652,107228,2000754,39
15061653,107228,2000754,103
15061654,107228,2000754,39
15061655,107228,2000754,103
15061656,107228,2000754,39
15061657,107228,2000754,103
15061658,107228,2000754,39
15061659,107228,2000754,103
15061660,107228,2000754,39
15061661,107228,2000754,103
15061662,107228,2000754,39
15061663,107228,2000754,103
15061664,107228,2000754,39
15061665,107228,2000754,103
15061666,107228,2000754,39
15061667,107228,2000754,103
15061668,107228,2000754,39
15061669,107228,2000754,103
15061670,107228,2000754,39
15061671,107228,2000754,103
15061672,107228,2000754,39
15061673,107228,2000754,103
15061674,107228,2000754,39
15061675,107228,2000754,103
15061676,107228,2000754,39
15061677,107228,2000754,103
15061678,107228,2000754,39
15061679,107228,2000754,103
15061680,107228,2000754,39
15061681,107228,2000754,103
15061682,107228,2000754,39
15061683,107228,2000754,103
15061684,107228,2000754,39
15061685,107228,2000754,103
15061686,107228,2000754,39
15061687,107228,2000754,103
15061688,107228,2000754,39
15061689,107228,2000754,103
15061690,107228,2000754,39
15061691,107228,2000754,103
15061692,107228,2000754,39
15061693,107228,2000754,103
15061694,107228,2000754,39
15061695,107228,2000754,103
15061696,107228,2000754,39
15061697,107228,2000754,103
15061698,107228,2000754,103
15061699,107228,2000754,39
15061700,107228,2000754,103
15061701,107228,2000754,39
15061702,107228,2000754,103
15061703,107228,2000754,39
15061704,107228,2000754,103
15061705,107228,2000754,39
15061706,107228,2000754,103
15061707,107228,2000754,39
15061708,107228,2000754,103
15061709,107228,2000754,39
15061710,107228,2000754,103
15061711,107228,2000754,39
15061712,107228,2000754,103
15061713,107228,2000754,39
15061714,107228,2000754,103
15061715,107228,2000754,39
15061716,107228,2000754,103
15061717,107228,2000754,39
15061718,107228,2000754,1239
15061719,107228,2000754,103
15061720,107228,2000754,39
15061721,107228,2000754,1239
15061722,107228,2000754,103
15061723,107228,2000754,39
15061724,107228,2000754,103
15061725,107228,2000754,1239
15061726,107228,2000754,39
15061727,107228,2000754,103
15061728,107228,2000754,39
15061729,107228,2000754,1239
15061730,107228,2000754,103
15061731,107228,2000754,39
15061732,107228,2000754,103
15061733,107228,2000754,1239
15061734,107228,2000754,39
15061735,107228,2000754,103
15061736,107228,2000754,39
15061737,107228,2000754,103
15061738,107228,2000754,1239
15061739,107228,2000754,39
15061740,107228,2000754,103
15061741,107228,2000754,1239
15061742,107228,2000754,39
15061743,107228,2000754,103
15061744,107228,2000754,39
15061745,107228,2000754,1239
15061746,107228,2000754,103
15061747,107228,2000754,1239
15061748,107228,2000754,103
15061749,107228,2000754,39
15061750,107228,2000754,103
15061751,107228,2000754,39
15061752,107228,2000754,1239
15061753,107228,2000754,103
15061754,107228,2000754,39
15061755,107228,2000754,1239
15061756,107228,2000754,103
15061757,107228,2000754,39
15061758,107228,2000754,103
15061759,107228,2000754,1239
15061760,107228,2000754,39
15061761,107228,2000754,103
15061762,107228,2000754,39
15061763,107228,2000754,1239
15061764,107228,2000754,103
15061765,107228,2000754,39
15061766,107228,2000754,103
15061767,107228,2000754,1239
15061768,107228,2000754,39
15061769,107228,2000754,103
15061770,107228,2000754,39
15061771,107228,2000754,1239
15061772,107228,2000754,39
15061773,107228,2000754,103
15061774,107228,2000754,1239
15061775,107228,2000754,103
15061776,107228,2000754,39
15061777,107228,2000754,1239
15061778,107228,2000754,103
15061779,107228,2000754,39
15061780,107228,2000754,103
15061781,107228,2000754,1239
15061782,107228,2000754,39
15061783,107228,2000754,103
15061784,107228,2000754,39
15061785,107228,2000754,1239
15061786,107228,2000754,103
15061787,107228,2000754,39
15061788,107228,2000754,103
15061789,107228,2000754,1239
15061790,107228,2000754,39
15061791,107228,2000754,103
15061792,107228,2000754,39
15061793,107228,2000754,1239
15061794,107228,2000754,103
15061795,107228,2000754,39
15061796,107228,2000754,103
15061797,107228,2000754,1239
15061798,107228,2000754,39
15061799,107228,2000754,1239
15061800,107228,2000754,39
15061801,107228,2000754,103
15061802,107228,2000754,103
15061803,107228,2000754,1239
15061804,107228,2000754,103
15061805,107228,2000754,39
15061806,107228,2000754,1239
15061807,107228,2000754,103
15061808,107228,2000754,39
15061809,107228,2000754,103
15061810,107228,2000754,39
15061811,107228,2000754,1239
15061812,107228,2000754,103
15061813,107228,2000754,39
15061814,107228,2000754,103
15061815,107228,2000754,39
15061816,107228,2000754,1239
15061817,107228,2000754,103
15061818,107228,2000754,39
15061819,107228,2000754,103
15061820,107228,2000754,1239
15061821,107228,2000754,39
15061822,107228,2000754,103
15061823,107228,2000754,39
15061824,107228,2000754,103
15061825,107228,2000754,1239
15061826,107228,2000754,39
15061827,107228,2000754,39
15061828,107228,2000754,1239
15061829,107228,2000754,103
15061830,107228,2000754,103
15061831,107228,2000754,1239
15061832,107228,2000754,39
15061833,107228,2000754,103
15061834,107228,2000754,1239
15061835,107228,2000754,39
15061836,107228,2000754,103
15061837,107228,2000754,39
15061838,107228,2000754,103
15061839,107228,2000754,1239
15061840,107228,2000754,39
15061841,107228,2000754,103
15061842,107228,2000754,1239
15061843,107228,2000754,39
15061844,107228,2000754,103
15061845,107228,2000754,39
15061846,107228,2000754,103
15061847,107228,2000754,1239
15061848,107228,2000754,39
15061849,107228,2000754,103
15061850,107228,2000754,1239
15061851,107228,2000754,39
15061852,107228,2000754,103
15061853,107228,2000754,39
15061854,107228,2000754,1239
15061855,107228,2000754,39
15061856,107228,2000754,103
15061857,107228,2000754,1239
15061858,107228,2000754,103
15061859,107228,2000754,103
15061860,107228,2000754,39
15061861,107228,2000754,1239
15061862,107228,2000754,103
15061863,107228,2000754,39
15061864,107228,2000754,1239
15061865,107228,2000754,103
15061866,107228,2000754,39
15061867,107228,2000754,103
15061868,107228,2000754,39
15061869,107228,2000754,1239
15061870,107228,2000754,103
15061871,107228,2000754,39
15061872,107228,2000754,1239
15061873,107228,2000754,103
15061874,107228,2000754,39
15061875,107228,2000754,103
15061876,107228,2000754,39
15061877,107228,2000754,1239
15061878,107228,2000754,103
15061879,107228,2000754,39
15061880,107228,2000754,1239
15061881,107228,2000754,39
15061882,107228,2000754,103
15061883,107228,2000754,39
15061884,107228,2000754,1239
15061885,107228,2000754,103
15061886,107228,2000754,1239
15061887,107228,2000754,103
15061888,107228,2000754,39
15061889,107228,2000754,103
15061890,107228,2000754,1239
15061891,107228,2000754,39
15061892,107228,2000754,103
15061893,107228,2000754,153
15061894,107228,2000754,103
15061895,107228,2000754,1239
15061896,107228,2000754,153
15061897,107228,2000754,407
15061898,107228,2000754,1239
15061899,107228,2000754,153
15061900,107228,2000754,407
15061901,107228,2000754,153
15061902,107228,2000754,1239
15061903,107228,2000754,407
15061904,107228,2000754,153
15061905,107228,2000754,407
15061906,107228,2000754,153
15061907,107228,2000754,1239
15061908,107228,2000754,153
15061909,107228,2000754,1239
15061910,107228,2000754,407
15061911,107228,2000754,407
15061912,107228,2000754,1239
15061913,107228,2000754,153
15061914,107228,2000754,407
15061915,107228,2000754,153
15061916,107228,2000754,1239
15061917,107228,2000754,407
15061918,107228,2000754,153
15061919,107228,2000754,407
15061920,107228,2000754,1239
15061921,107228,2000754,153
15061922,107228,2000754,407
15061923,107228,2000754,153
15061924,107228,2000754,1239
15061925,107228,2000754,407
15061926,107228,2000754,153
15061927,107228,2000754,407
15061928,107228,2000754,1239
15061929,107228,2000754,153
15061930,107228,2000754,407
15061931,107228,2000754,153
15061932,107228,2000754,407
15061933,107228,2000754,1239
15061934,107228,2000754,153
15061935,107228,2000754,153
15061936,107228,2000754,1239
15061937,107228,2000754,407
15061938,107228,2000754,153
15061939,107228,2000754,407
15061940,107228,2000754,1239
15061941,107228,2000754,407
15061942,107228,2000754,153
15061943,107228,2000754,1239
15061944,107228,2000754,407
15061945,107228,2000754,153
15061946,107228,2000754,407
15061947,107228,2000754,1239
15061948,107228,2000754,153
